,CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,STUSAB,State Name,STATENS,city_state,city_full_state,Miserable City,Happy City
954,31580,"Madisonville, KY",Micropolitan Statistical Area,Madisonville,21.0,49368.0,KY,Kentucky,1779786,"Madisonville, KY","Madisonville, Kentucky",False,False
955,32460,"Mayfield, KY",Micropolitan Statistical Area,Mayfield,21.0,50898.0,KY,Kentucky,1779786,"Mayfield, KY","Mayfield, Kentucky",False,False
956,32500,"Maysville, KY",Micropolitan Statistical Area,Maysville,21.0,51024.0,KY,Kentucky,1779786,"Maysville, KY","Maysville, Kentucky",False,False
957,33180,"Middlesborough, KY",Micropolitan Statistical Area,Middlesborough,21.0,51924.0,KY,Kentucky,1779786,"Middlesborough, KY","Middlesborough, Kentucky",False,False
958,34460,"Mount Sterling, KY",Micropolitan Statistical Area,Mount Sterling,21.0,54084.0,KY,Kentucky,1779786,"Mount Sterling, KY","Mount Sterling, Kentucky",False,False
959,34660,"Murray, KY",Micropolitan Statistical Area,Murray,21.0,54642.0,KY,Kentucky,1779786,"Murray, KY","Murray, Kentucky",False,False
960,36980,"Owensboro, KY",Metropolitan Statistical Area,Owensboro,21.0,58620.0,KY,Kentucky,1779786,"Owensboro, KY","Owensboro, Kentucky",False,False
961,37140,"Paducah, KY-IL",Micropolitan Statistical Area,Paducah,21.0,58836.0,KY,Kentucky,1779786,"Paducah, KY","Paducah, Kentucky",False,False
962,40080,"Richmond-Berea, KY",Micropolitan Statistical Area,Berea,21.0,5842.0,KY,Kentucky,1779786,"Berea, KY","Berea, Kentucky",False,False
963,40080,"Richmond-Berea, KY",Micropolitan Statistical Area,Richmond,21.0,65226.0,KY,Kentucky,1779786,"Richmond, KY","Richmond, Kentucky",False,False
964,43700,"Somerset, KY",Micropolitan Statistical Area,Somerset,21.0,71688.0,KY,Kentucky,1779786,"Somerset, KY","Somerset, Kentucky",False,False
965,12700,"Barnstable Town, MA",Metropolitan Statistical Area,Barnstable Town,25.0,3690.0,MA,Massachusetts,606926,"Barnstable Town, MA","Barnstable Town, Massachusetts",False,True
966,14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Boston,25.0,7000.0,MA,Massachusetts,606926,"Boston, MA","Boston, Massachusetts",False,False
967,14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Cambridge,25.0,11000.0,MA,Massachusetts,606926,"Cambridge, MA","Cambridge, Massachusetts",False,False
968,14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Framingham,25.0,24960.0,MA,Massachusetts,606926,"Framingham, MA","Framingham, Massachusetts",False,False
969,14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Newton,25.0,45560.0,MA,Massachusetts,606926,"Newton, MA","Newton, Massachusetts",False,False
970,14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Waltham,25.0,72600.0,MA,Massachusetts,606926,"Waltham, MA","Waltham, Massachusetts",False,False
971,38340,"Pittsfield, MA",Metropolitan Statistical Area,Pittsfield,25.0,53960.0,MA,Massachusetts,606926,"Pittsfield, MA","Pittsfield, Massachusetts",False,False
972,44140,"Springfield, MA",Metropolitan Statistical Area,Springfield,25.0,67000.0,MA,Massachusetts,606926,"Springfield, MA","Springfield, Massachusetts",True,False
973,47240,"Vineyard Haven, MA",Micropolitan Statistical Area,Vineyard Haven,25.0,71970.0,MA,Massachusetts,606926,"Vineyard Haven, MA","Vineyard Haven, Massachusetts",False,False
974,49340,"Worcester, MA-CT",Metropolitan Statistical Area,Worcester,25.0,82000.0,MA,Massachusetts,606926,"Worcester, MA","Worcester, Massachusetts",False,False
975,12740,"Barre, VT",Micropolitan Statistical Area,Barre,50.0,3175.0,VT,Vermont,1779802,"Barre, VT","Barre, Vermont",False,False
976,13540,"Bennington, VT",Micropolitan Statistical Area,Bennington,50.0,4750.0,VT,Vermont,1779802,"Bennington, VT","Bennington, Vermont",False,False
977,15540,"Burlington-South Burlington, VT",Metropolitan Statistical Area,Burlington,50.0,10675.0,VT,Vermont,1779802,"Burlington, VT","Burlington, Vermont",False,False
978,15540,"Burlington-South Burlington, VT",Metropolitan Statistical Area,South Burlington,50.0,66175.0,VT,Vermont,1779802,"South Burlington, VT","South Burlington, Vermont",False,False
979,40860,"Rutland, VT",Micropolitan Statistical Area,Rutland,50.0,61225.0,VT,Vermont,1779802,"Rutland, VT","Rutland, Vermont",False,False
980,13100,"Beatrice, NE",Micropolitan Statistical Area,Beatrice,31.0,3390.0,NE,Nebraska,1779792,"Beatrice, NE","Beatrice, Nebraska",False,False
981,18100,"Columbus, NE",Micropolitan Statistical Area,Columbus,31.0,10110.0,NE,Nebraska,1779792,"Columbus, NE","Columbus, Nebraska",False,False
982,23340,"Fremont, NE",Micropolitan Statistical Area,Fremont,31.0,17670.0,NE,Nebraska,1779792,"Fremont, NE","Fremont, Nebraska",False,False
983,24260,"Grand Island, NE",Metropolitan Statistical Area,Grand Island,31.0,19595.0,NE,Nebraska,1779792,"Grand Island, NE","Grand Island, Nebraska",False,False
984,25580,"Hastings, NE",Micropolitan Statistical Area,Hastings,31.0,21415.0,NE,Nebraska,1779792,"Hastings, NE","Hastings, Nebraska",False,False
985,28260,"Kearney, NE",Micropolitan Statistical Area,Kearney,31.0,25055.0,NE,Nebraska,1779792,"Kearney, NE","Kearney, Nebraska",False,False
986,30420,"Lexington, NE",Micropolitan Statistical Area,Lexington,31.0,26910.0,NE,Nebraska,1779792,"Lexington, NE","Lexington, Nebraska",False,False
987,30700,"Lincoln, NE",Metropolitan Statistical Area,Lincoln,31.0,28000.0,NE,Nebraska,1779792,"Lincoln, NE","Lincoln, Nebraska",False,False
988,35740,"Norfolk, NE",Micropolitan Statistical Area,Norfolk,31.0,34615.0,NE,Nebraska,1779792,"Norfolk, NE","Norfolk, Nebraska",False,False
989,35820,"North Platte, NE",Micropolitan Statistical Area,North Platte,31.0,35000.0,NE,Nebraska,1779792,"North Platte, NE","North Platte, Nebraska",False,False
990,36540,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,Omaha,31.0,37000.0,NE,Nebraska,1779792,"Omaha, NE","Omaha, Nebraska",False,False
991,42420,"Scottsbluff, NE",Micropolitan Statistical Area,Scottsbluff,31.0,44245.0,NE,Nebraska,1779792,"Scottsbluff, NE","Scottsbluff, Nebraska",False,False
992,13220,"Beckley, WV",Metropolitan Statistical Area,Beckley,54.0,5332.0,WV,West Virginia,1779805,"Beckley, WV","Beckley, West Virginia",False,False
993,14140,"Bluefield, WV-VA",Micropolitan Statistical Area,Bluefield,54.0,8524.0,WV,West Virginia,1779805,"Bluefield, WV","Bluefield, West Virginia",False,False
994,16620,"Charleston, WV",Metropolitan Statistical Area,Charleston,54.0,14600.0,WV,West Virginia,1779805,"Charleston, WV","Charleston, West Virginia",False,False
995,17220,"Clarksburg, WV",Micropolitan Statistical Area,Clarksburg,54.0,15628.0,WV,West Virginia,1779805,"Clarksburg, WV","Clarksburg, West Virginia",False,False
996,21180,"Elkins, WV",Micropolitan Statistical Area,Elkins,54.0,24580.0,WV,West Virginia,1779805,"Elkins, WV","Elkins, West Virginia",False,False
997,21900,"Fairmont, WV",Micropolitan Statistical Area,Fairmont,54.0,26452.0,WV,West Virginia,1779805,"Fairmont, WV","Fairmont, West Virginia",False,False
998,25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,Martinsburg,54.0,52060.0,WV,West Virginia,1779805,"Martinsburg, WV","Martinsburg, West Virginia",False,False
999,26580,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,Huntington,54.0,39460.0,WV,West Virginia,1779805,"Huntington, WV","Huntington, West Virginia",False,False
1000,34060,"Morgantown, WV",Metropolitan Statistical Area,Morgantown,54.0,55756.0,WV,West Virginia,1779805,"Morgantown, WV","Morgantown, West Virginia",False,False
1001,34350,"Mount Gay-Shamrock, WV",Micropolitan Statistical Area,Mount Gay-Shamrock,54.0,56342.0,WV,West Virginia,1779805,"Mount Gay-Shamrock, WV","Mount Gay-Shamrock, West Virginia",False,False
1002,37620,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,Parkersburg,54.0,62140.0,WV,West Virginia,1779805,"Parkersburg, WV","Parkersburg, West Virginia",False,False
1003,37620,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,Vienna,54.0,83500.0,WV,West Virginia,1779805,"Vienna, WV","Vienna, West Virginia",False,False
1004,38580,"Point Pleasant, WV-OH",Micropolitan Statistical Area,Point Pleasant,54.0,64708.0,WV,West Virginia,1779805,"Point Pleasant, WV","Point Pleasant, West Virginia",False,False
1005,48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,Weirton,54.0,85156.0,WV,West Virginia,1779805,"Weirton, WV","Weirton, West Virginia",False,False
1006,48540,"Wheeling, WV-OH",Metropolitan Statistical Area,Wheeling,54.0,86452.0,WV,West Virginia,1779805,"Wheeling, WV","Wheeling, West Virginia",False,False
1007,13500,"Bennettsville, SC",Micropolitan Statistical Area,Bennettsville,45.0,5680.0,SC,South Carolina,1779799,"Bennettsville, SC","Bennettsville, South Carolina",False,False
1008,16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,Charleston,45.0,13330.0,SC,South Carolina,1779799,"Charleston, SC","Charleston, South Carolina",False,False
1009,16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,North Charleston,45.0,50875.0,SC,South Carolina,1779799,"North Charleston, SC","North Charleston, South Carolina",False,False
1010,16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Rock Hill,45.0,61405.0,SC,South Carolina,1779799,"Rock Hill, SC","Rock Hill, South Carolina",False,False
1011,17900,"Columbia, SC",Metropolitan Statistical Area,Columbia,45.0,16000.0,SC,South Carolina,1779799,"Columbia, SC","Columbia, South Carolina",False,False
1012,22500,"Florence, SC",Metropolitan Statistical Area,Florence,45.0,25810.0,SC,South Carolina,1779799,"Florence, SC","Florence, South Carolina",False,False
1013,23500,"Gaffney, SC",Micropolitan Statistical Area,Gaffney,45.0,28060.0,SC,South Carolina,1779799,"Gaffney, SC","Gaffney, South Carolina",False,False
1014,23860,"Georgetown, SC",Micropolitan Statistical Area,Georgetown,45.0,28870.0,SC,South Carolina,1779799,"Georgetown, SC","Georgetown, South Carolina",False,False
1015,24860,"Greenville-Anderson, SC",Metropolitan Statistical Area,Anderson,45.0,1360.0,SC,South Carolina,1779799,"Anderson, SC","Anderson, South Carolina",False,False
1016,24860,"Greenville-Anderson, SC",Metropolitan Statistical Area,Greenville,45.0,30850.0,SC,South Carolina,1779799,"Greenville, SC","Greenville, South Carolina",False,False
1017,24940,"Greenwood, SC",Micropolitan Statistical Area,Greenwood,45.0,30895.0,SC,South Carolina,1779799,"Greenwood, SC","Greenwood, South Carolina",False,False
1018,25940,"Hilton Head Island-Bluffton, SC",Metropolitan Statistical Area,Bluffton,45.0,7210.0,SC,South Carolina,1779799,"Bluffton, SC","Bluffton, South Carolina",False,False
1019,25940,"Hilton Head Island-Bluffton, SC",Metropolitan Statistical Area,Hilton Head Island,45.0,34045.0,SC,South Carolina,1779799,"Hilton Head Island, SC","Hilton Head Island, South Carolina",False,False
1020,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,Conway,45.0,16405.0,SC,South Carolina,1779799,"Conway, SC","Conway, South Carolina",False,False
1021,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,Myrtle Beach,45.0,49075.0,SC,South Carolina,1779799,"Myrtle Beach, SC","Myrtle Beach, South Carolina",False,False
1022,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,North Myrtle Beach,45.0,51280.0,SC,South Carolina,1779799,"North Myrtle Beach, SC","North Myrtle Beach, South Carolina",False,False
1023,35140,"Newberry, SC",Micropolitan Statistical Area,Newberry,45.0,49570.0,SC,South Carolina,1779799,"Newberry, SC","Newberry, South Carolina",False,False
1024,36700,"Orangeburg, SC",Micropolitan Statistical Area,Orangeburg,45.0,53080.0,SC,South Carolina,1779799,"Orangeburg, SC","Orangeburg, South Carolina",False,False
1025,42860,"Seneca, SC",Micropolitan Statistical Area,Seneca,45.0,65095.0,SC,South Carolina,1779799,"Seneca, SC","Seneca, South Carolina",False,False
1026,43900,"Spartanburg, SC",Metropolitan Statistical Area,Spartanburg,45.0,68290.0,SC,South Carolina,1779799,"Spartanburg, SC","Spartanburg, South Carolina",False,False
1027,44940,"Sumter, SC",Metropolitan Statistical Area,Sumter,45.0,70405.0,SC,South Carolina,1779799,"Sumter, SC","Sumter, South Carolina",False,False
1028,46420,"Union, SC",Micropolitan Statistical Area,Union,45.0,73105.0,SC,South Carolina,1779799,"Union, SC","Union, South Carolina",False,False
1029,13620,"Berlin, NH",Micropolitan Statistical Area,Berlin,33.0,5140.0,NH,New Hampshire,1779794,"Berlin, NH","Berlin, New Hampshire",False,False
1030,18180,"Concord, NH",Micropolitan Statistical Area,Concord,33.0,14200.0,NH,New Hampshire,1779794,"Concord, NH","Concord, New Hampshire",False,False
1031,28300,"Keene, NH",Micropolitan Statistical Area,Keene,33.0,39300.0,NH,New Hampshire,1779794,"Keene, NH","Keene, New Hampshire",False,False
1032,29060,"Laconia, NH",Micropolitan Statistical Area,Laconia,33.0,40180.0,NH,New Hampshire,1779794,"Laconia, NH","Laconia, New Hampshire",False,False
1033,30100,"Lebanon, NH-VT",Micropolitan Statistical Area,Lebanon,33.0,41300.0,NH,New Hampshire,1779794,"Lebanon, NH","Lebanon, New Hampshire",False,False
1034,31700,"Manchester-Nashua, NH",Metropolitan Statistical Area,Manchester,33.0,45140.0,NH,New Hampshire,1779794,"Manchester, NH","Manchester, New Hampshire",False,True
1035,31700,"Manchester-Nashua, NH",Metropolitan Statistical Area,Nashua,33.0,50260.0,NH,New Hampshire,1779794,"Nashua, NH","Nashua, New Hampshire",False,True
1036,13720,"Big Stone Gap, VA",Micropolitan Statistical Area,Big Stone Gap,51.0,7480.0,VA,Virginia,1779803,"Big Stone Gap, VA","Big Stone Gap, Virginia",False,False
1037,13980,"Blacksburg-Christiansburg, VA",Metropolitan Statistical Area,Blacksburg,51.0,7784.0,VA,Virginia,1779803,"Blacksburg, VA","Blacksburg, Virginia",False,False
1038,13980,"Blacksburg-Christiansburg, VA",Metropolitan Statistical Area,Christiansburg,51.0,16608.0,VA,Virginia,1779803,"Christiansburg, VA","Christiansburg, Virginia",False,False
1039,16820,"Charlottesville, VA",Metropolitan Statistical Area,Charlottesville,51.0,14968.0,VA,Virginia,1779803,"Charlottesville, VA","Charlottesville, Virginia",False,True
1040,19260,"Danville, VA",Micropolitan Statistical Area,Danville,51.0,21344.0,VA,Virginia,1779803,"Danville, VA","Danville, Virginia",False,False
1041,25500,"Harrisonburg, VA",Metropolitan Statistical Area,Harrisonburg,51.0,35624.0,VA,Virginia,1779803,"Harrisonburg, VA","Harrisonburg, Virginia",False,False
1042,31340,"Lynchburg, VA",Metropolitan Statistical Area,Lynchburg,51.0,47672.0,VA,Virginia,1779803,"Lynchburg, VA","Lynchburg, Virginia",False,False
1043,32300,"Martinsville, VA",Micropolitan Statistical Area,Martinsville,51.0,49784.0,VA,Virginia,1779803,"Martinsville, VA","Martinsville, Virginia",False,False
1044,40060,"Richmond, VA",Metropolitan Statistical Area,Richmond,51.0,67000.0,VA,Virginia,1779803,"Richmond, VA","Richmond, Virginia",False,False
1045,40220,"Roanoke, VA",Metropolitan Statistical Area,Roanoke,51.0,68000.0,VA,Virginia,1779803,"Roanoke, VA","Roanoke, Virginia",False,False
1046,44420,"Staunton, VA",Metropolitan Statistical Area,Staunton,51.0,75216.0,VA,Virginia,1779803,"Staunton, VA","Staunton, Virginia",False,False
1047,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Hampton,51.0,35000.0,VA,Virginia,1779803,"Hampton, VA","Hampton, Virginia",False,False
1048,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Newport News,51.0,56000.0,VA,Virginia,1779803,"Newport News, VA","Newport News, Virginia",False,False
1049,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Norfolk,51.0,57000.0,VA,Virginia,1779803,"Norfolk, VA","Norfolk, Virginia",False,False
1050,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Portsmouth,51.0,64000.0,VA,Virginia,1779803,"Portsmouth, VA","Portsmouth, Virginia",False,False
1051,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Virginia Beach,51.0,82000.0,VA,Virginia,1779803,"Virginia Beach, VA","Virginia Beach, Virginia",False,False
1052,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Alexandria,51.0,1000.0,VA,Virginia,1779803,"Alexandria, VA","Alexandria, Virginia",False,True
1053,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Arlington,51.0,3000.0,VA,Virginia,1779803,"Arlington, VA","Arlington, Virginia",False,True
1054,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Reston,51.0,66672.0,VA,Virginia,1779803,"Reston, VA","Reston, Virginia",False,False
1055,49020,"Winchester, VA-WV",Metropolitan Statistical Area,Winchester,51.0,86720.0,VA,Virginia,1779803,"Winchester, VA","Winchester, Virginia",False,False
1056,13740,"Billings, MT",Metropolitan Statistical Area,Billings,30.0,6550.0,MT,Montana,767982,"Billings, MT","Billings, Montana",False,False
1057,14580,"Bozeman, MT",Micropolitan Statistical Area,Bozeman,30.0,8950.0,MT,Montana,767982,"Bozeman, MT","Bozeman, Montana",False,False
1058,15580,"Butte-Silver Bow, MT",Micropolitan Statistical Area,Butte-Silver Bow (balance),30.0,11397.0,MT,Montana,767982,"Butte-Silver Bow (balance), MT","Butte-Silver Bow (balance), Montana",False,False
1059,24500,"Great Falls, MT",Metropolitan Statistical Area,Great Falls,30.0,32800.0,MT,Montana,767982,"Great Falls, MT","Great Falls, Montana",False,False
1060,25740,"Helena, MT",Micropolitan Statistical Area,Helena,30.0,35600.0,MT,Montana,767982,"Helena, MT","Helena, Montana",False,False
1061,28060,"Kalispell, MT",Micropolitan Statistical Area,Kalispell,30.0,40075.0,MT,Montana,767982,"Kalispell, MT","Kalispell, Montana",False,False
1062,33540,"Missoula, MT",Metropolitan Statistical Area,Missoula,30.0,50200.0,MT,Montana,767982,"Missoula, MT","Missoula, Montana",False,False
1063,13900,"Bismarck, ND",Metropolitan Statistical Area,Bismarck,38.0,7200.0,ND,North Dakota,1779797,"Bismarck, ND","Bismarck, North Dakota",False,False
1064,19860,"Dickinson, ND",Micropolitan Statistical Area,Dickinson,38.0,19620.0,ND,North Dakota,1779797,"Dickinson, ND","Dickinson, North Dakota",False,False
1065,22020,"Fargo, ND-MN",Metropolitan Statistical Area,Fargo,38.0,25700.0,ND,North Dakota,1779797,"Fargo, ND","Fargo, North Dakota",False,False
1066,24220,"Grand Forks, ND-MN",Metropolitan Statistical Area,Grand Forks,38.0,32060.0,ND,North Dakota,1779797,"Grand Forks, ND","Grand Forks, North Dakota",False,False
1067,27420,"Jamestown, ND",Micropolitan Statistical Area,Jamestown,38.0,40580.0,ND,North Dakota,1779797,"Jamestown, ND","Jamestown, North Dakota",False,False
1068,33500,"Minot, ND",Micropolitan Statistical Area,Minot,38.0,53380.0,ND,North Dakota,1779797,"Minot, ND","Minot, North Dakota",False,False
1069,47420,"Wahpeton, ND-MN",Micropolitan Statistical Area,Wahpeton,38.0,82660.0,ND,North Dakota,1779797,"Wahpeton, ND","Wahpeton, North Dakota",False,False
1070,48780,"Williston, ND",Micropolitan Statistical Area,Williston,38.0,86220.0,ND,North Dakota,1779797,"Williston, ND","Williston, North Dakota",False,False
1071,13940,"Blackfoot, ID",Micropolitan Statistical Area,Blackfoot,16.0,7840.0,ID,Idaho,1779783,"Blackfoot, ID","Blackfoot, Idaho",False,False
1072,14260,"Boise City, ID",Metropolitan Statistical Area,Boise City,16.0,8830.0,ID,Idaho,1779783,"Boise City, ID","Boise City, Idaho",False,False
1073,15420,"Burley, ID",Micropolitan Statistical Area,Burley,16.0,11260.0,ID,Idaho,1779783,"Burley, ID","Burley, Idaho",False,False
1074,17660,"Coeur d'Alene, ID",Metropolitan Statistical Area,Coeur d'Alene,16.0,16750.0,ID,Idaho,1779783,"Coeur d'Alene, ID","Coeur d'Alene, Idaho",False,False
1075,25200,"Hailey, ID",Micropolitan Statistical Area,Hailey,16.0,34390.0,ID,Idaho,1779783,"Hailey, ID","Hailey, Idaho",False,False
1076,26820,"Idaho Falls, ID",Metropolitan Statistical Area,Idaho Falls,16.0,39700.0,ID,Idaho,1779783,"Idaho Falls, ID","Idaho Falls, Idaho",False,False
1077,30300,"Lewiston, ID-WA",Metropolitan Statistical Area,Lewiston,16.0,46540.0,ID,Idaho,1779783,"Lewiston, ID","Lewiston, Idaho",False,False
1078,34140,"Moscow, ID",Micropolitan Statistical Area,Moscow,16.0,54550.0,ID,Idaho,1779783,"Moscow, ID","Moscow, Idaho",False,False
1079,34300,"Mountain Home, ID",Micropolitan Statistical Area,Mountain Home,16.0,54730.0,ID,Idaho,1779783,"Mountain Home, ID","Mountain Home, Idaho",False,False
1080,38540,"Pocatello, ID",Metropolitan Statistical Area,Pocatello,16.0,64090.0,ID,Idaho,1779783,"Pocatello, ID","Pocatello, Idaho",False,False
1081,39940,"Rexburg, ID",Micropolitan Statistical Area,Rexburg,16.0,67420.0,ID,Idaho,1779783,"Rexburg, ID","Rexburg, Idaho",False,False
1082,41760,"Sandpoint, ID",Micropolitan Statistical Area,Sandpoint,16.0,72100.0,ID,Idaho,1779783,"Sandpoint, ID","Sandpoint, Idaho",False,False
1083,46300,"Twin Falls, ID",Metropolitan Statistical Area,Twin Falls,16.0,82810.0,ID,Idaho,1779783,"Twin Falls, ID","Twin Falls, Idaho",False,False
1084,14010,"Bloomington, IL",Metropolitan Statistical Area,Bloomington,17.0,6613.0,IL,Illinois,1779784,"Bloomington, IL","Bloomington, Illinois",False,False
1085,16060,"Carbondale-Marion, IL",Metropolitan Statistical Area,Carbondale,17.0,11163.0,IL,Illinois,1779784,"Carbondale, IL","Carbondale, Illinois",False,False
1086,16060,"Carbondale-Marion, IL",Metropolitan Statistical Area,Marion,17.0,46916.0,IL,Illinois,1779784,"Marion, IL","Marion, Illinois",False,False
1087,16460,"Centralia, IL",Micropolitan Statistical Area,Centralia,17.0,12164.0,IL,Illinois,1779784,"Centralia, IL","Centralia, Illinois",False,False
1088,16580,"Champaign-Urbana, IL",Metropolitan Statistical Area,Champaign,17.0,12385.0,IL,Illinois,1779784,"Champaign, IL","Champaign, Illinois",False,False
1089,16580,"Champaign-Urbana, IL",Metropolitan Statistical Area,Urbana,17.0,77005.0,IL,Illinois,1779784,"Urbana, IL","Urbana, Illinois",False,False
1090,16660,"Charleston-Mattoon, IL",Micropolitan Statistical Area,Charleston,17.0,12567.0,IL,Illinois,1779784,"Charleston, IL","Charleston, Illinois",False,False
1091,16660,"Charleston-Mattoon, IL",Micropolitan Statistical Area,Mattoon,17.0,47553.0,IL,Illinois,1779784,"Mattoon, IL","Mattoon, Illinois",False,False
1092,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Bolingbrook,17.0,7133.0,IL,Illinois,1779784,"Bolingbrook, IL","Bolingbrook, Illinois",False,False
1093,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Chicago,17.0,14000.0,IL,Illinois,1779784,"Chicago, IL","Chicago, Illinois",False,False
1094,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Des Plaines,17.0,19642.0,IL,Illinois,1779784,"Des Plaines, IL","Des Plaines, Illinois",False,False
1095,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Elgin,17.0,23074.0,IL,Illinois,1779784,"Elgin, IL","Elgin, Illinois",False,False
1096,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Evanston,17.0,24582.0,IL,Illinois,1779784,"Evanston, IL","Evanston, Illinois",False,False
1097,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Hoffman Estates,17.0,35411.0,IL,Illinois,1779784,"Hoffman Estates, IL","Hoffman Estates, Illinois",False,False
1098,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Naperville,17.0,51622.0,IL,Illinois,1779784,"Naperville, IL","Naperville, Illinois",False,False
1099,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Schaumburg,17.0,68003.0,IL,Illinois,1779784,"Schaumburg, IL","Schaumburg, Illinois",False,False
1100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Skokie,17.0,70122.0,IL,Illinois,1779784,"Skokie, IL","Skokie, Illinois",False,False
1101,19180,"Danville, IL",Metropolitan Statistical Area,Danville,17.0,18563.0,IL,Illinois,1779784,"Danville, IL","Danville, Illinois",False,False
1102,19340,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,Moline,17.0,49867.0,IL,Illinois,1779784,"Moline, IL","Moline, Illinois",False,False
1103,19340,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,Rock Island,17.0,65078.0,IL,Illinois,1779784,"Rock Island, IL","Rock Island, Illinois",False,False
1104,19500,"Decatur, IL",Metropolitan Statistical Area,Decatur,17.0,18823.0,IL,Illinois,1779784,"Decatur, IL","Decatur, Illinois",False,False
1105,19940,"Dixon, IL",Micropolitan Statistical Area,Dixon,17.0,20162.0,IL,Illinois,1779784,"Dixon, IL","Dixon, Illinois",False,False
1106,20820,"Effingham, IL",Micropolitan Statistical Area,Effingham,17.0,22736.0,IL,Illinois,1779784,"Effingham, IL","Effingham, Illinois",False,False
1107,23300,"Freeport, IL",Micropolitan Statistical Area,Freeport,17.0,27884.0,IL,Illinois,1779784,"Freeport, IL","Freeport, Illinois",False,False
1108,23660,"Galesburg, IL",Micropolitan Statistical Area,Galesburg,17.0,28326.0,IL,Illinois,1779784,"Galesburg, IL","Galesburg, Illinois",False,False
1109,27300,"Jacksonville, IL",Micropolitan Statistical Area,Jacksonville,17.0,38115.0,IL,Illinois,1779784,"Jacksonville, IL","Jacksonville, Illinois",False,False
1110,28100,"Kankakee, IL",Metropolitan Statistical Area,Kankakee,17.0,38934.0,IL,Illinois,1779784,"Kankakee, IL","Kankakee, Illinois",False,False
1111,30660,"Lincoln, IL",Micropolitan Statistical Area,Lincoln,17.0,43536.0,IL,Illinois,1779784,"Lincoln, IL","Lincoln, Illinois",False,False
1112,31380,"Macomb, IL",Micropolitan Statistical Area,Macomb,17.0,45889.0,IL,Illinois,1779784,"Macomb, IL","Macomb, Illinois",False,False
1113,34500,"Mount Vernon, IL",Micropolitan Statistical Area,Mount Vernon,17.0,51180.0,IL,Illinois,1779784,"Mount Vernon, IL","Mount Vernon, Illinois",False,False
1114,36837,"Ottawa, IL",Micropolitan Statistical Area,Ottawa,17.0,56926.0,IL,Illinois,1779784,"Ottawa, IL","Ottawa, Illinois",False,False
1115,37900,"Peoria, IL",Metropolitan Statistical Area,Peoria,17.0,59000.0,IL,Illinois,1779784,"Peoria, IL","Peoria, Illinois",False,False
1116,38700,"Pontiac, IL",Micropolitan Statistical Area,Pontiac,17.0,61015.0,IL,Illinois,1779784,"Pontiac, IL","Pontiac, Illinois",False,False
